Station,Date,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l)
station3,14-04-2022 05:19,97.9,6.6,0.3,31.13,5.8,140.8,1.63
station3,14-04-2022 05:39,88.2,8.8,0.7,39.18,3.0,184.4,1.63
station3,14-04-2022 05:59,31.8,8.9,0.4,23.69,3.2,210.2,1.09
station3,14-04-2022 06:19,37.5,9.2,0.3,24.65,5.3,220.5,1.52
station3,14-04-2022 06:39,63.4,7.6,0.5,25.99,2.9,98.7,1.05
station3,14-04-2022 06:59,94.7,6.8,0.7,21.2,6.2,136.5,1.88
station3,14-04-2022 07:19,88.5,6.4,1.0,37.52,1.3,201.7,1.94
station3,14-04-2022 07:39,82.8,8.2,0.3,23.05,2.0,122.9,1.49
station3,14-04-2022 07:59,64.3,7.5,0.3,24.28,5.6,231.0,0.96
station3,14-04-2022 08:19,88.3,7.3,0.8,39.52,1.4,288.6,1.83
station3,14-04-2022 08:39,72.7,6.2,0.3,27.99,4.7,294.1,1.82
station3,14-04-2022 08:59,68.9,8.4,0.9,34.17,3.1,176.1,1.21
station3,14-04-2022 09:19,31.7,6.9,0.5,35.89,3.2,277.4,2.0
station3,14-04-2022 09:39,94.3,8.6,0.8,22.68,5.2,157.3,1.81
station3,14-04-2022 09:59,74.3,8.0,0.4,26.9,5.5,119.1,1.67
station3,14-04-2022 10:19,76.4,8.2,0.4,32.75,6.0,213.5,1.91
station3,14-04-2022 10:39,93.1,8.1,0.8,36.7,1.7,107.8,1.69
station3,14-04-2022 10:59,46.7,6.1,0.8,32.29,5.3,267.9,0.83
station3,14-04-2022 11:19,95.1,8.6,0.9,31.62,3.4,183.3,1.12
station3,14-04-2022 11:39,35.0,9.2,1.0,21.71,6.2,167.4,0.92
station3,14-04-2022 11:59,81.4,8.5,0.3,39.94,5.4,290.9,1.41
station3,14-04-2022 12:19,96.0,8.3,1.0,24.09,5.9,246.0,1.77
station3,14-04-2022 12:39,92.9,9.0,0.5,30.21,2.1,242.9,0.89
station3,14-04-2022 12:59,84.4,7.4,0.4,23.43,4.4,206.7,0.87
station3,14-04-2022 13:19,63.5,6.1,0.3,28.26,2.2,193.2,0.94
station3,14-04-2022 13:39,59.8,6.7,0.5,33.33,4.7,176.6,1.26
station3,14-04-2022 13:59,39.0,7.5,0.2,31.05,5.4,97.4,1.23
station3,14-04-2022 14:19,61.5,6.5,0.7,38.21,2.3,213.6,1.14
station3,14-04-2022 14:39,65.4,6.8,0.9,29.48,5.0,93.2,0.93
station3,14-04-2022 14:59,97.6,7.9,0.4,32.11,1.5,227.2,1.08
station3,14-04-2022 15:19,93.5,8.4,0.9,37.12,1.3,197.6,1.47
station3,14-04-2022 15:39,70.5,6.3,0.7,36.49,5.6,209.5,2.0
station3,14-04-2022 15:59,44.9,9.1,0.3,31.94,5.4,130.6,1.97
station3,14-04-2022 16:19,32.7,7.9,0.5,28.65,1.3,135.0,1.02
station3,14-04-2022 16:39,73.9,8.9,0.7,32.03,6.0,157.8,1.87
station3,14-04-2022 16:59,88.1,8.7,0.9,39.47,1.0,184.5,1.34
station3,14-04-2022 17:19,74.7,6.8,0.3,25.33,5.1,212.2,0.93
station3,14-04-2022 17:39,83.4,7.4,0.8,37.98,3.0,91.2,0.85
station3,14-04-2022 17:59,79.0,8.1,0.4,33.5,2.5,188.0,1.08
station3,14-04-2022 18:19,51.3,9.0,0.9,22.41,2.8,120.9,1.22
station3,14-04-2022 18:39,61.8,6.5,0.9,37.95,1.6,122.0,1.21
station3,14-04-2022 18:59,57.2,8.0,0.8,24.62,3.0,155.4,1.79
station3,14-04-2022 19:19,83.1,7.8,0.3,29.31,5.3,121.0,1.87
station3,14-04-2022 19:39,35.4,6.5,0.8,33.01,1.8,147.9,1.77
station3,14-04-2022 19:59,57.7,8.7,0.5,23.72,4.8,206.7,1.88
station3,14-04-2022 20:19,56.2,9.1,0.5,26.98,2.0,168.1,1.97
station3,14-04-2022 20:39,71.0,7.1,0.2,34.65,1.7,191.9,1.6
station3,14-04-2022 20:59,43.1,7.1,0.3,22.88,2.7,173.8,1.06
station3,14-04-2022 21:19,33.5,7.2,0.4,28.52,3.5,288.9,1.53
station3,14-04-2022 21:39,48.7,8.2,0.2,22.5,5.7,256.8,1.08
station3,14-04-2022 21:59,48.6,7.6,0.5,37.16,1.5,172.6,1.54
station3,14-04-2022 22:19,88.8,8.6,0.7,35.22,6.0,152.8,1.17
station3,14-04-2022 22:39,37.0,8.8,0.6,33.66,3.7,105.2,1.34
station3,14-04-2022 22:59,73.3,9.0,0.6,37.61,3.7,299.1,1.47
station3,14-04-2022 23:19,93.0,8.5,0.6,37.29,5.3,133.4,1.8
station3,14-04-2022 23:39,38.7,8.5,0.6,28.63,4.6,178.1,0.8
station3,14-04-2022 23:59,83.8,7.2,0.5,30.35,4.6,237.5,1.82
station3,15-04-2022 00:19,38.8,6.7,1.0,21.46,3.6,290.5,1.33
station3,15-04-2022 00:39,32.9,8.2,0.3,34.93,1.6,102.2,1.98
station3,15-04-2022 00:59,83.0,8.1,0.4,38.27,2.6,106.2,1.33
station3,15-04-2022 01:19,91.1,6.8,0.3,27.22,5.5,286.7,1.76
station3,15-04-2022 01:39,96.7,7.2,0.5,30.91,6.1,110.0,1.81
station3,15-04-2022 01:59,93.2,7.2,0.9,29.72,5.0,258.2,1.72
station3,15-04-2022 02:19,49.9,9.1,0.2,25.74,5.3,220.7,1.62
station3,15-04-2022 02:39,92.5,9.2,0.6,23.63,5.5,234.1,1.9
station3,15-04-2022 02:59,31.1,7.2,1.0,23.85,1.8,231.0,1.68
station3,15-04-2022 03:19,39.1,7.1,0.2,29.65,5.2,121.7,1.22
station3,15-04-2022 03:39,63.9,9.0,0.2,38.22,5.2,112.8,1.6
station3,15-04-2022 03:59,92.7,8.6,0.6,30.39,1.6,104.7,1.06
station3,15-04-2022 04:19,74.1,9.2,0.5,27.43,5.8,184.8,1.33
station3,15-04-2022 04:39,65.5,7.0,0.4,31.52,2.0,121.7,1.56
station3,15-04-2022 04:59,88.2,7.8,0.9,39.87,2.7,225.2,1.24
station3,15-04-2022 05:19,60.6,7.7,0.4,36.98,1.7,235.4,1.85
station3,15-04-2022 05:39,84.6,9.2,0.3,39.94,4.5,266.2,1.36
station3,15-04-2022 05:59,54.7,8.6,0.9,36.39,1.7,105.1,1.47
station3,15-04-2022 06:19,98.2,7.8,0.3,31.09,5.5,110.0,1.49
station3,15-04-2022 06:39,60.6,8.5,0.4,35.63,3.5,239.3,1.28
station3,15-04-2022 06:59,77.2,8.0,0.2,32.39,5.3,113.3,1.56
station3,15-04-2022 07:19,69.3,8.5,0.5,21.06,3.4,230.2,0.99
station3,15-04-2022 07:39,54.1,7.1,0.7,30.34,3.5,156.3,1.44
station3,15-04-2022 07:59,59.7,6.9,0.4,21.32,2.6,251.4,1.66
station3,15-04-2022 08:19,93.5,8.8,0.7,28.35,4.4,101.6,1.29
station3,15-04-2022 08:39,54.4,8.8,0.3,32.21,4.6,178.3,1.3
station3,15-04-2022 08:59,62.5,6.2,0.6,28.93,4.7,236.2,1.53
station3,15-04-2022 09:19,59.2,8.7,0.7,23.64,2.7,252.7,1.98
station3,15-04-2022 09:39,33.4,8.3,0.6,26.06,5.2,199.3,1.04
station3,15-04-2022 09:59,85.0,8.2,0.6,36.66,4.2,111.8,1.46
station3,15-04-2022 10:19,70.2,8.1,0.9,35.37,4.9,214.6,1.39
station3,15-04-2022 10:39,60.8,8.2,0.5,33.72,4.9,229.1,1.57
station3,15-04-2022 10:59,69.8,7.4,0.3,24.65,2.2,183.1,1.67
station3,15-04-2022 11:19,68.6,6.6,0.9,23.87,5.9,291.6,1.03
station3,15-04-2022 11:39,80.9,8.9,0.4,38.99,3.3,275.3,1.91
station3,15-04-2022 11:59,97.8,7.8,0.2,31.29,4.8,212.1,1.48
station3,15-04-2022 12:19,90.8,9.1,0.5,21.32,2.3,142.9,1.46
station3,15-04-2022 12:39,49.7,6.7,0.9,34.62,5.4,272.9,1.97
station3,15-04-2022 12:59,97.6,7.4,0.8,30.25,1.8,179.6,1.71
station3,15-04-2022 13:19,98.0,8.7,0.2,23.47,2.0,254.9,1.03
station3,15-04-2022 13:39,65.3,7.1,0.9,25.5,3.0,164.2,1.95
station3,15-04-2022 13:59,95.9,6.7,0.5,33.27,3.9,109.0,1.94
station3,15-04-2022 14:19,78.1,6.6,0.8,26.62,4.0,136.2,1.85
station3,15-04-2022 14:39,42.1,6.2,0.7,34.98,6.2,218.2,1.67
station3,15-04-2022 14:59,87.8,6.2,0.6,26.78,1.5,143.1,1.22
station3,15-04-2022 15:19,97.0,6.5,0.4,30.12,5.8,251.6,1.74
station3,15-04-2022 15:39,75.3,9.1,0.7,35.39,2.4,242.0,1.98
station3,15-04-2022 15:59,31.5,7.3,0.6,36.41,6.1,294.9,1.72
station3,15-04-2022 16:19,82.5,7.0,0.2,21.26,5.2,187.8,1.05
station3,15-04-2022 16:39,34.8,6.6,0.7,27.3,2.9,167.7,1.61
station3,15-04-2022 16:59,42.2,7.6,0.9,28.12,1.7,123.9,1.29
station3,15-04-2022 17:19,48.6,8.2,1.0,25.56,4.2,169.1,0.84
station3,15-04-2022 17:39,39.7,8.7,0.5,27.02,5.3,294.8,1.43
station3,15-04-2022 17:59,87.7,6.9,0.2,36.3,4.1,230.5,1.1
station3,15-04-2022 18:19,83.1,8.8,0.8,32.5,4.6,238.0,1.78
station3,15-04-2022 18:39,73.7,8.5,0.5,33.04,4.6,293.6,1.63
station3,15-04-2022 18:59,35.4,7.7,0.5,32.87,4.7,257.5,1.42
station3,15-04-2022 19:19,86.1,7.6,0.7,28.97,3.3,267.1,1.94
station3,15-04-2022 19:39,70.4,7.5,0.3,33.49,4.3,199.3,1.8
station3,15-04-2022 19:59,38.3,6.1,0.6,27.67,1.8,95.7,1.69
station3,15-04-2022 20:19,44.8,7.2,1.0,27.9,1.6,231.8,1.05
station3,15-04-2022 20:39,60.8,6.8,1.0,35.72,6.2,231.5,1.18
station3,15-04-2022 20:59,98.5,6.1,0.5,29.75,5.2,222.5,1.96
station3,15-04-2022 21:19,80.8,9.1,0.7,30.04,4.3,114.5,1.36
station3,15-04-2022 21:39,51.5,7.6,0.3,36.67,4.5,208.6,1.68
station3,15-04-2022 21:59,55.6,9.1,0.2,21.71,5.2,221.7,0.91
station3,15-04-2022 22:19,87.4,6.3,0.3,26.58,1.5,159.7,1.34
station3,15-04-2022 22:39,54.7,8.1,1.0,26.34,4.6,269.0,1.28
station3,15-04-2022 22:59,49.8,8.0,0.8,26.08,2.1,254.6,1.19
station3,15-04-2022 23:19,88.4,8.6,0.4,34.03,2.0,215.7,0.98
station3,15-04-2022 23:39,33.8,7.6,0.4,35.37,3.3,176.9,1.59
station3,15-04-2022 23:59,68.4,8.1,1.0,36.8,1.5,179.8,1.82
station3,16-04-2022 00:19,82.6,8.3,0.2,36.1,5.0,251.3,1.78
station3,16-04-2022 00:39,47.1,8.0,0.2,24.47,5.2,238.6,1.03
station3,16-04-2022 00:59,34.8,6.3,0.7,39.02,4.8,93.5,0.84
station3,16-04-2022 01:19,85.2,6.3,0.8,21.36,4.8,215.7,1.49
station3,16-04-2022 01:39,50.9,8.3,0.9,21.59,5.4,129.2,1.04
station3,16-04-2022 01:59,82.8,6.7,1.0,22.98,3.7,237.0,0.82
station3,16-04-2022 02:19,78.1,8.7,1.0,27.03,3.1,173.4,1.18
station3,16-04-2022 02:39,74.9,8.7,1.0,30.41,5.9,220.1,1.55
station3,16-04-2022 02:59,74.7,8.7,0.5,34.76,3.7,221.7,1.8
station3,16-04-2022 03:19,66.5,7.6,0.8,26.4,3.3,195.0,1.31
station3,16-04-2022 03:39,66.4,6.5,0.4,22.22,2.9,156.8,1.37
station3,16-04-2022 03:59,32.3,6.8,1.0,34.07,5.7,93.0,1.39
station3,16-04-2022 04:19,80.5,8.9,1.0,31.05,1.2,236.5,0.83
station3,16-04-2022 04:39,99.8,6.8,0.5,21.85,4.0,144.7,1.07
station3,16-04-2022 04:59,64.8,6.2,0.9,30.3,2.3,293.1,0.84
station3,16-04-2022 05:19,46.8,8.4,1.0,35.71,3.6,285.2,1.96
station3,16-04-2022 05:39,90.7,8.7,0.6,36.56,5.5,175.1,1.09
station3,16-04-2022 05:59,97.8,6.1,1.0,27.17,1.5,298.6,1.48
station3,16-04-2022 06:19,67.4,8.8,0.2,28.85,1.6,176.2,0.8
station3,16-04-2022 06:39,98.6,9.0,0.4,25.15,5.8,274.0,1.43
station3,16-04-2022 06:59,68.1,9.2,0.3,25.16,1.8,287.9,1.48
station3,16-04-2022 07:19,81.2,8.1,0.7,29.23,2.2,240.4,1.95
station3,16-04-2022 07:39,35.6,6.6,0.3,27.02,3.3,249.6,1.82
station3,16-04-2022 07:59,76.2,7.2,0.8,34.13,4.0,145.1,1.68
station3,16-04-2022 08:19,52.2,8.1,0.4,37.26,5.7,194.9,0.92
station3,16-04-2022 08:39,44.7,8.9,0.5,25.59,4.3,134.8,1.75
station3,16-04-2022 08:59,78.3,9.1,0.9,34.81,3.5,252.8,1.86
station3,16-04-2022 09:19,89.0,8.7,0.2,38.39,3.3,193.6,1.29
station3,16-04-2022 09:39,56.8,7.1,0.5,35.22,3.3,211.9,0.89
station3,16-04-2022 09:59,45.2,7.2,1.0,39.76,3.1,198.0,1.99
station3,16-04-2022 10:19,53.1,8.5,0.9,25.85,5.8,148.2,1.11
station3,16-04-2022 10:39,61.8,9.1,0.2,34.94,5.9,257.7,1.91
station3,16-04-2022 10:59,67.1,7.8,0.4,36.42,5.6,270.5,0.95
station3,16-04-2022 11:19,76.5,7.0,0.9,22.03,4.8,295.2,1.43
station3,16-04-2022 11:39,31.6,7.5,1.0,36.28,4.2,108.6,0.83
station3,16-04-2022 11:59,75.1,8.2,0.2,24.27,1.2,274.9,1.5
station3,16-04-2022 12:19,52.1,6.5,0.5,26.43,4.6,127.0,1.01
station3,16-04-2022 12:39,60.0,8.5,0.3,33.73,3.8,128.1,1.13
station3,16-04-2022 12:59,94.0,7.5,0.3,22.32,4.0,103.1,0.84
station3,16-04-2022 13:19,81.7,6.7,0.2,31.35,2.8,280.1,1.1
station3,16-04-2022 13:39,92.8,7.8,0.2,30.02,1.1,221.3,1.15
station3,16-04-2022 13:59,90.2,7.6,1.0,21.38,2.9,273.3,1.85
station3,16-04-2022 14:19,86.2,7.2,1.0,25.42,5.5,244.5,1.99
station3,16-04-2022 14:39,74.3,9.2,0.4,23.43,5.1,157.3,0.82
station3,16-04-2022 14:59,81.8,8.4,0.2,29.4,3.1,91.6,0.94
station3,16-04-2022 15:19,89.1,8.7,0.4,23.14,5.0,211.1,0.84
station3,16-04-2022 15:39,53.3,9.2,0.9,37.01,3.7,136.4,1.01
station3,16-04-2022 15:59,87.3,9.1,0.5,29.43,3.4,130.1,0.85
station3,16-04-2022 16:19,36.6,8.2,0.2,28.39,1.9,246.1,1.17
station3,16-04-2022 16:39,79.3,7.9,0.7,32.13,1.6,268.2,1.87
station3,16-04-2022 16:59,44.0,7.3,0.9,33.23,1.8,233.5,1.11
station3,16-04-2022 17:19,84.8,6.1,0.6,29.75,3.7,105.1,1.39
station3,16-04-2022 17:39,64.0,8.2,0.3,29.28,6.0,260.5,1.59
station3,16-04-2022 17:59,90.2,7.7,0.7,30.93,1.1,148.4,0.81
station3,16-04-2022 18:19,68.4,8.9,1.0,36.76,1.5,242.4,1.71
station3,16-04-2022 18:39,33.0,8.1,0.4,30.21,2.1,197.4,1.25
station3,16-04-2022 18:59,87.7,8.3,0.8,23.15,6.2,212.0,1.94
station3,16-04-2022 19:19,57.7,6.4,0.3,34.88,5.0,248.8,1.5
station3,16-04-2022 19:39,31.1,8.8,0.9,23.62,5.5,144.3,1.78
station3,16-04-2022 19:59,76.7,6.1,0.7,35.1,4.2,206.1,1.01
station3,16-04-2022 20:19,70.6,9.0,0.4,39.3,5.8,136.0,1.03
station3,16-04-2022 20:39,44.2,7.2,0.9,36.07,1.8,181.6,1.49
station3,16-04-2022 20:59,68.9,8.3,0.2,26.18,1.2,92.3,0.95
station3,16-04-2022 21:19,62.7,7.8,0.9,28.34,3.1,116.5,1.64
station3,16-04-2022 21:39,63.3,8.2,0.6,29.74,3.5,236.6,0.85
station3,16-04-2022 21:59,90.7,7.5,0.7,38.43,4.9,137.8,1.39
station3,16-04-2022 22:19,42.2,7.9,0.9,32.32,2.0,202.4,1.37
station3,16-04-2022 22:39,53.1,9.2,0.7,23.79,4.9,170.8,1.09
station3,16-04-2022 22:59,94.2,8.6,1.0,32.7,3.1,193.5,1.74
station3,16-04-2022 23:19,92.3,6.6,0.3,24.15,3.2,171.4,1.09
station3,16-04-2022 23:39,34.4,7.5,0.8,23.24,1.0,122.1,1.14
station3,16-04-2022 23:59,83.2,8.0,1.0,26.56,2.5,251.2,1.82
station3,17-04-2022 00:19,54.9,8.8,0.3,37.02,2.7,133.3,1.69
station3,17-04-2022 00:39,88.7,8.2,0.3,29.06,3.1,234.0,1.37
station3,17-04-2022 00:59,67.0,6.2,0.4,31.12,1.5,118.1,1.02
station3,17-04-2022 01:19,70.4,6.2,0.2,32.28,2.6,137.1,1.52
station3,17-04-2022 01:39,41.3,8.0,0.6,30.64,2.5,186.7,1.94
station3,17-04-2022 01:59,97.7,7.2,0.7,22.51,1.0,284.0,0.83
station3,17-04-2022 02:19,40.0,9.2,0.6,31.63,3.6,146.2,1.46
station3,17-04-2022 02:39,97.9,7.9,0.7,35.77,2.8,172.4,1.35
station3,17-04-2022 02:59,66.0,7.8,0.8,36.45,1.5,270.2,1.65
station3,17-04-2022 03:19,53.5,6.9,0.6,36.27,5.5,209.0,1.66
station3,17-04-2022 03:39,38.8,8.1,0.9,37.69,5.2,178.3,1.9
station3,17-04-2022 03:59,74.3,6.2,1.0,32.36,1.6,258.6,1.25
station3,17-04-2022 04:19,81.3,7.6,0.9,27.05,3.6,257.5,1.84
station3,17-04-2022 04:39,48.1,7.7,0.4,35.27,6.0,208.4,1.28
station3,17-04-2022 04:59,57.6,7.7,0.4,30.12,1.1,202.9,1.26
station3,17-04-2022 05:19,64.4,8.7,0.6,21.24,1.2,264.5,1.32
station3,17-04-2022 05:39,91.6,6.5,0.8,24.67,4.7,280.2,1.37
station3,17-04-2022 05:59,91.7,9.1,0.6,21.38,5.8,202.4,1.06
station3,17-04-2022 06:19,73.0,7.5,0.9,23.12,2.4,199.7,1.72
station3,17-04-2022 06:39,91.8,7.7,0.5,22.18,1.4,209.2,0.97
station3,17-04-2022 06:59,35.1,7.4,0.5,39.41,1.4,291.7,1.68
station3,17-04-2022 07:19,50.3,8.0,0.5,38.27,6.1,295.2,1.28
station3,17-04-2022 07:39,63.8,6.1,0.3,37.79,1.8,125.1,1.68
station3,17-04-2022 07:59,73.1,8.1,0.4,28.88,3.4,135.3,1.01
station3,17-04-2022 08:19,67.3,7.5,0.8,33.69,5.4,153.0,1.53
station3,17-04-2022 08:39,41.4,6.3,0.8,34.4,2.6,124.3,1.44
station3,17-04-2022 08:59,99.6,8.3,0.7,29.18,1.0,138.8,1.59
station3,17-04-2022 09:19,57.0,6.8,0.6,37.39,4.5,198.2,1.48
station3,17-04-2022 09:39,97.1,9.2,0.7,34.1,3.7,213.3,1.66
station3,17-04-2022 09:59,88.4,8.4,0.6,33.24,2.5,150.7,1.16
station3,17-04-2022 10:19,38.2,8.7,0.7,38.65,1.0,283.3,1.6
station3,17-04-2022 10:39,46.0,7.9,0.6,22.73,4.5,129.4,1.55
station3,17-04-2022 10:59,60.1,8.0,0.3,27.97,5.3,173.9,1.01
station3,17-04-2022 11:19,45.9,8.0,0.4,25.72,2.7,253.8,0.88
station3,17-04-2022 11:39,36.4,7.8,0.5,34.24,4.6,152.4,0.87
station3,17-04-2022 11:59,85.5,6.5,1.0,36.45,6.2,242.7,1.31
station3,17-04-2022 12:19,81.1,7.1,1.0,29.11,2.3,281.7,1.94
station3,17-04-2022 12:39,87.5,6.3,0.5,36.06,2.6,293.2,1.51
station3,17-04-2022 12:59,67.3,8.5,0.2,26.91,3.1,127.9,1.71
station3,17-04-2022 13:19,73.7,7.4,0.4,23.32,5.7,176.1,1.42
station3,17-04-2022 13:39,86.9,7.1,0.4,27.45,3.4,91.8,1.17
station3,17-04-2022 13:59,93.5,8.1,0.9,35.53,5.8,169.9,1.64
station3,17-04-2022 14:19,68.9,7.0,0.6,35.64,5.0,126.3,1.82
station3,17-04-2022 14:39,95.4,9.2,0.2,31.8,5.6,108.5,0.8
station3,17-04-2022 14:59,63.8,9.0,0.9,27.75,2.3,140.5,1.13
station3,17-04-2022 15:19,79.2,8.6,0.2,24.47,4.4,163.7,0.84
station3,17-04-2022 15:39,52.8,6.6,0.3,35.42,5.0,138.9,1.93
station3,17-04-2022 15:59,64.6,8.1,0.7,26.51,3.0,215.2,0.92
station3,17-04-2022 16:19,94.7,6.8,0.5,34.09,2.0,285.8,1.72
station3,17-04-2022 16:39,55.8,7.2,0.4,36.49,5.6,233.8,1.52
station3,17-04-2022 16:59,78.9,7.8,0.2,29.84,3.8,210.1,1.7
station3,17-04-2022 17:19,38.8,6.2,0.9,22.19,5.5,243.8,1.71
station3,17-04-2022 17:39,71.8,7.0,0.5,32.77,2.9,285.4,1.04
station3,17-04-2022 17:59,56.0,9.0,0.8,38.26,3.8,261.5,1.59
station3,17-04-2022 18:19,79.5,8.0,0.9,38.12,1.4,206.3,1.89
station3,17-04-2022 18:39,62.0,6.9,0.2,35.1,5.0,177.3,1.73
station3,17-04-2022 18:59,48.6,6.4,0.2,33.11,5.2,149.9,1.51
station3,17-04-2022 19:19,97.7,7.3,0.5,26.46,4.5,234.5,1.67
station3,17-04-2022 19:39,82.0,6.9,0.6,26.51,4.9,132.6,1.55
station3,17-04-2022 19:59,82.2,8.5,0.9,28.37,2.9,284.6,1.54
station3,17-04-2022 20:19,32.0,6.1,0.3,30.73,5.4,192.8,1.29
station3,17-04-2022 20:39,46.5,7.1,0.8,27.06,3.4,193.9,1.3
station3,17-04-2022 20:59,54.7,6.3,0.9,32.74,4.4,215.3,1.3
station3,17-04-2022 21:19,73.9,7.0,0.4,29.45,3.2,254.2,1.58
station3,17-04-2022 21:39,63.8,7.1,0.2,38.5,1.6,94.0,1.26
station3,17-04-2022 21:59,72.5,8.8,0.7,30.46,1.4,206.2,1.02
station3,17-04-2022 22:19,65.0,6.4,1.0,39.89,3.8,194.0,1.56
station3,17-04-2022 22:39,90.0,8.5,0.5,21.0,4.6,97.8,0.85
station3,17-04-2022 22:59,53.8,7.7,0.2,37.32,3.7,213.0,1.37
station3,17-04-2022 23:19,67.1,8.7,1.0,29.2,4.1,107.0,1.47
station3,17-04-2022 23:39,68.9,8.4,0.3,28.46,5.9,200.6,0.82
station3,17-04-2022 23:59,73.6,8.1,0.7,27.24,1.6,257.0,0.92
station3,18-04-2022 00:19,71.9,6.7,0.4,37.27,4.4,145.1,1.74
station3,18-04-2022 00:39,52.9,8.3,0.5,32.18,5.5,191.7,1.95
station3,18-04-2022 00:59,38.3,7.8,0.2,37.14,5.7,152.5,1.91
station3,18-04-2022 01:19,44.3,6.3,0.7,26.72,5.4,239.6,1.14
station3,18-04-2022 01:39,61.0,8.4,0.4,29.24,5.2,267.8,1.42
station3,18-04-2022 01:59,46.8,6.1,0.8,32.47,6.2,133.5,1.31
station3,18-04-2022 02:19,72.6,7.0,0.9,32.3,1.8,268.4,1.05
station3,18-04-2022 02:39,63.4,6.5,1.0,36.41,1.2,249.2,1.05
station3,18-04-2022 02:59,66.6,6.9,0.5,27.9,1.6,109.6,1.19
station3,18-04-2022 03:19,90.6,6.2,0.8,37.82,4.1,247.4,1.43
station3,18-04-2022 03:39,91.7,6.7,0.4,26.29,4.6,111.9,1.07
station3,18-04-2022 03:59,36.9,8.1,0.9,22.64,1.0,109.5,1.63
station3,18-04-2022 04:19,46.6,7.2,0.3,28.11,2.1,148.6,1.7
station3,18-04-2022 04:39,50.9,7.1,0.4,24.3,2.5,189.0,1.79
station3,18-04-2022 04:59,43.5,6.3,0.8,26.69,3.5,173.5,0.96
station3,18-04-2022 05:19,94.3,9.2,0.7,23.73,4.9,225.5,1.7
station3,18-04-2022 05:39,69.4,6.7,1.0,34.94,5.1,111.8,0.84
station3,18-04-2022 05:59,53.1,7.7,0.9,37.41,2.1,134.8,1.08
station3,18-04-2022 06:19,59.5,8.1,0.9,33.87,3.8,212.9,1.4
station3,18-04-2022 06:39,94.2,6.6,1.0,29.98,3.9,291.5,1.38
station3,18-04-2022 06:59,47.2,6.6,0.4,33.66,6.0,111.9,1.29
station3,18-04-2022 07:19,97.9,7.9,0.2,22.21,1.1,275.2,1.22
station3,18-04-2022 07:39,43.1,7.9,0.8,27.79,4.7,270.3,1.06
station3,18-04-2022 07:59,56.7,7.4,0.7,29.86,4.7,256.6,1.74
station3,18-04-2022 08:19,34.1,7.7,0.5,30.97,5.2,191.3,1.37
station3,18-04-2022 08:39,76.5,9.1,0.5,23.96,3.9,133.4,1.55
station3,18-04-2022 08:59,37.5,6.7,0.4,30.25,1.1,204.1,1.28
station3,18-04-2022 09:19,77.4,8.9,0.4,33.93,1.9,188.3,1.34
station3,18-04-2022 09:39,50.7,6.6,1.0,38.02,3.6,222.6,1.14
station3,18-04-2022 09:59,33.9,8.7,0.5,29.69,1.9,270.5,1.09
station3,18-04-2022 10:19,96.4,6.2,0.6,27.94,3.5,146.6,1.71
station3,18-04-2022 10:39,59.6,7.4,0.4,35.76,1.5,143.8,1.96
station3,18-04-2022 10:59,99.3,8.7,0.5,34.9,5.6,176.8,1.4
station3,18-04-2022 11:19,40.8,6.5,0.5,32.33,2.2,186.3,0.94
station3,18-04-2022 11:39,74.2,8.9,0.7,25.49,2.1,269.4,0.8
station3,18-04-2022 11:59,46.7,8.1,0.8,23.82,2.0,152.9,0.95
station3,18-04-2022 12:19,81.9,6.4,0.9,21.46,5.0,108.4,1.72
station3,18-04-2022 12:39,88.3,7.3,0.3,31.97,1.1,259.7,1.67
station3,18-04-2022 12:59,77.5,7.6,0.8,27.36,2.0,134.8,0.96
station3,18-04-2022 13:19,98.4,6.9,0.3,38.2,5.0,189.1,1.79
station3,18-04-2022 13:39,48.3,7.6,0.3,23.44,6.2,167.7,1.38
station3,18-04-2022 13:59,87.3,7.4,0.4,30.56,5.7,169.9,1.0
station3,18-04-2022 14:19,98.6,9.0,0.4,35.31,4.3,247.0,0.97
station3,18-04-2022 14:39,54.7,7.8,0.5,22.4,2.4,167.6,1.91
station3,18-04-2022 14:59,90.1,8.7,0.3,22.32,5.5,162.6,1.56
station3,18-04-2022 15:19,53.9,7.0,0.2,27.83,3.3,93.6,1.14
station3,18-04-2022 15:39,53.3,7.9,0.7,24.48,3.9,133.3,1.68
station3,18-04-2022 15:59,78.0,6.9,0.4,23.11,1.6,205.9,1.72
station3,18-04-2022 16:19,33.6,8.7,0.5,29.93,2.9,155.5,1.71
station3,18-04-2022 16:39,64.0,7.5,1.0,23.66,3.6,264.6,1.84
station3,18-04-2022 16:59,78.4,8.8,0.2,36.68,2.7,271.4,1.64
station3,18-04-2022 17:19,92.8,8.3,0.6,24.85,1.5,291.7,2.0
station3,18-04-2022 17:39,83.1,6.4,1.0,29.59,4.7,135.4,0.9
station3,18-04-2022 17:59,72.5,7.4,0.4,28.44,3.5,267.2,1.12
station3,18-04-2022 18:19,81.9,7.1,0.2,22.9,5.1,193.2,1.13
station3,18-04-2022 18:39,76.3,6.4,0.2,26.78,3.9,256.1,1.51
station3,18-04-2022 18:59,37.6,8.2,0.6,23.31,1.9,113.7,1.04
station3,18-04-2022 19:19,40.8,7.9,0.7,33.69,4.3,215.8,1.16
